"domain","concept_id","concept_name","cond","drug_comb","cov_cond","cov_drug","exclude","meas","factor_con","factor_drug"
drug,957136,"Amlodipine 5 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet, Furosemide 40 MG Oral Tablet, Losartan Potassium 50 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, candesartan cilexetil 32 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, candesartan cilexetil 32 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet, candesartan cilexetil 32 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,957136,"Amlodipine 5 MG Oral Tablet, candesartan cilexetil 32 MG Oral Tablet, Furosemide 40 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19127433,"Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet, Amlodipine 5 MG / telmisartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19091217,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, Indapamide 1.5 MG",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332497,"Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet, carvedilol",NULL,bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19096678,"Bisoprolol Fumarate 2.5 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19078106,"Amlodipine / Losartan Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,957136,"Bisoprolol Fumarate 5 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet, Furosemide 40 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,957136,"Amlodipine 10 MG Oral Tablet, Furosemide 40 MG Oral Tablet, nebivolol 5 MG Oral Tablet, telmisartan 80 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,"carvedilol 12.5 MG Oral Tablet, telmisartan 40 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028935,"Bisoprolol Fumarate 5 MG Oral Tablet, Indapamide 1.5 MG, telmisartan 40 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028935,"Bisoprolol Fumarate 5 MG Oral Tablet, telmisartan 40 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028936,"Indapamide 1.5 MG, nebivolol 5 MG Oral Tablet, telmisartan 80 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022749,"carvedilol 6.25 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332525,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19023454,"Amlodipine 10 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1314008,"Amlodipine 10 MG Oral Tablet, Atenolol 50 MG Oral Tablet",NULL,bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19018811,"Amlodipine 10 MG Oral Tablet, Atenolol 25 MG Oral Tablet",NULL,bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19018811,"Atenolol 25 MG Oral Tablet, Losartan Potassium 50 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19018811,"Amlodipine / Losartan Oral Tablet, Atenolol 25 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19018811,"Atenolol 25 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19018811,"Atenolol 25 MG Oral Tablet, Diltiazem Hydrochloride 90 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19096678,"Diltiazem Hydrochloride 90 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332497,"Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1328689,"Diltiazem Hydrochloride 30 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet",NULL,ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332525,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,"carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet",NULL,bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,"carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,"carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, Propranolol Hydrochloride 10 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332497,"Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, Olmesartan medoxomil 40 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332497,"Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet, Olmesartan medoxomil 20 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332497,"Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet, Olmesartan medoxomil 40 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,40166188,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1353817,"carvedilol 25 MG Oral Tablet, Felodipine 5 MG, Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet",NULL,bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19091217,"Indapamide 1.5 MG, valsartan 160 MG Oral Tablet",NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"Bisoprolol Fumarate 2.5 MG Oral Tablet, candesartan cilexetil 16 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,957136,"Furosemide 40 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet",NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"candesartan cilexetil 16 MG Oral Tablet, Diltiazem Hydrochloride 90 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,40166188,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974642,"eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet, Nifedipine 60 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,974702,candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19079658,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet, Spironolactone 25 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet, Amlodipine 5 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19101573,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19078080,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet, Spironolactone 25 MG Oral Tablet",NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, telmisartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, Olmesartan medoxomil 20 MG Oral Tablet, telmisartan 40 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022948,irbesartan 150 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,candesartan cilexetil 16 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022749,"carvedilol 6.25 MG Oral Tablet, Losartan Potassium 50 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974226,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"Bisoprolol Fumarate 2.5 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974702,"Bisoprolol Fumarate 5 MG Oral Tablet, candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,21141332,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet, Bisoprolol Fumarate 2.5 MG Oral Tablet",NULL,arb_bb_ccb_,NULL,NULL,NULL,NULL,NULL,NULL
drug,974473,"Diltiazem Hydrochloride 90 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,957136,"carvedilol 6.25 MG Oral Tablet, Furosemide 40 MG Oral Tablet",NULL,bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332525,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351587,candesartan cilexetil 32 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974702,"Bisoprolol Fumarate 2.5 MG Oral Tablet, candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"Bisoprolol Fumarate 5 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974642,eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332527,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974473,"Bisoprolol Fumarate 2.5 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,candesartan cilexetil 8 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022781,"carvedilol 25 MG Oral Tablet, Losartan Potassium 100 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974474,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"Amlodipine 2.5 MG Oral Tablet, Bisoprolol Fumarate 1.25 MG Oral Tablet, candesartan cilexetil 16 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"candesartan cilexetil 16 MG Oral Tablet, Nifedipine 30 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974226,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022749,"Captopril 12.5 MG Oral Tablet, carvedilol 6.25 MG Oral Tablet",NULL,acei_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Amlodipine 5 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974702,"Bisoprolol Fumarate 2.5 MG Oral Tablet, Bisoprolol Fumarate 5 MG Oral Tablet, candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028936,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, telmisartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19078106,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet, Indapamide 1.5 MG",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,21141332,Amlodipine 5 MG / valsartan 80 MG Oral Tablet,NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974473,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, telmisartan 40 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1334492,"carvedilol 3.125 MG Oral Tablet, Ramipril 5 MG Oral Tablet",NULL,acei_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022750,carvedilol 12.5 MG Oral Tablet,NULL,bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19023454,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028935,"telmisartan 40 MG Oral Tablet, telmisartan 80 MG Oral Tablet",NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1346823,"Amlodipine 2.5 MG Oral Tablet, candesartan cilexetil 16 MG Oral Tablet, carvedilol",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1353817,"carvedilol 25 MG Oral Tablet, Felodipine 5 MG, Losartan Potassium 50 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022781,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, carvedilol 25 MG Oral Tablet, Indapamide 1.5 MG",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,974226,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"Bisoprolol Fumarate 2.5 MG Oral Tablet, candesartan cilexetil 16 MG Oral Tablet, Nifedipine 30 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022949,irbesartan 300 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,40167849,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet,NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028935,telmisartan 40 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028935,"Amlodipine 10 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, telmisartan 40 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,valsartan 80 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, Bisoprolol Fumarate 5 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1346990,carvedilol 3.125 MG Oral Tablet,NULL,bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19096678,valsartan 160 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Amlodipine 5 MG Oral Tablet, Doxazosin 4 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_ccb_others,NULL,NULL,NULL,NULL,NULL,NULL
drug,19091217,"Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet, Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, Indapamide 1.5 MG",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Bisoprolol Fumarate 2.5 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Terazosin 2 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_others,NULL,NULL,NULL,NULL,NULL,NULL
drug,19023453,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022749,"Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet, carvedilol 6.25 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19028936,telmisartan 80 MG Oral Tablet,NULL,arb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1314008,"Atenolol 50 MG Oral Tablet, Felodipine 5 MG, telmisartan 40 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"candesartan cilexetil 8 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"candesartan cilexetil 8 MG Oral Tablet, Propranolol Hydrochloride 10 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351583,"candesartan cilexetil 16 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, candesartan cilexetil 8 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1334461,"carvedilol 3.125 MG Oral Tablet, Ramipril 2.5 MG Oral Tablet",NULL,acei_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974702,"Amlodipine 5 MG Oral Tablet, candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332525,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet, Spironolactone 25 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022949,"Amlodipine / Losartan Oral Tablet, irbesartan 300 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,40167852,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet,NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19101573,"Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19023454,"Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332525,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet",NULL,arb_bb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19078080,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet,NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022948,"Bisoprolol Fumarate 2.5 MG Oral Tablet, irbesartan 150 MG Oral Tablet",NULL,arb_bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1308851,"Amlodipine 2.5 MG Oral Tablet, valsartan 80 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,19022749,carvedilol 6.25 MG Oral Tablet,NULL,bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,974642,"Amlodipine 5 MG Oral Tablet, eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,19091217,"Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet, Amlodipine 5 MG / telmisartan 40 MG Oral Tablet, Indapamide 1.5 MG",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet",NULL,arb_ccb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1346990,"carvedilol 3.125 MG Oral Tablet, carvedilol 6.25 MG Oral Tablet",NULL,bb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351559,"candesartan cilexetil 8 MG Oral Tablet, Diltiazem Hydrochloride 90 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,40162878,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet, Bisoprolol Fumarate 5 MG Oral Tablet",NULL,arb_bb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1332419,"Amlodipine 5 MG Oral Tablet, carvedilol 12.5 MG Oral Tablet, Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet, Terazosin 2 MG Oral Tablet",NULL,arb_bb_ccb_du_others,NULL,NULL,NULL,NULL,NULL,NULL
drug,974226,"Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet, nebivolol 5 MG Oral Tablet, valsartan 160 MG Oral Tablet",NULL,arb_bb_du,NULL,NULL,NULL,NULL,NULL,NULL
drug,1328689,"candesartan cilexetil 16 MG Oral Tablet, Diltiazem Hydrochloride 30 MG Oral Tablet",NULL,arb_ccb,NULL,NULL,NULL,NULL,NULL,NULL
drug,1363059,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet, Doxazosin 4 MG Oral Tablet",NULL,arb_ccb_others,NULL,NULL,NULL,NULL,NULL,NULL
drug,1351587,"candesartan cilexetil 32 MG Oral Tablet, Hydrochlorothiazide 25 MG Oral Tablet",NULL,arb_du,NULL,NULL,NULL,NULL,NULL,NULL
